aw,awLabel,instance,aw_wiki_id,instanceLabel,location,inception,mainsubject,mainsubjectLabel,depicts,depictsLabel,madefrom,height,width,owner,VIAFid,description,parts,image,significantevent
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q654361,genius,http://www.wikidata.org/entity/Q183670,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q654361,genius,http://www.wikidata.org/entity/Q183670,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q654361,genius,http://www.wikidata.org/entity/Q183670,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q654361,genius,http://www.wikidata.org/entity/Q183670,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q654361,genius,http://www.wikidata.org/entity/Q183670,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q654361,genius,http://www.wikidata.org/entity/Q183670,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q654361,genius,http://www.wikidata.org/entity/Q183670,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q654361,genius,http://www.wikidata.org/entity/Q183670,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q265559,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q274988,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
